0.0063;11;0.92;97;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;6.96
0.0063;11;0.92;100;76;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;14;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.87;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.18
0.0063;11;0.92;100;72;17;1.52;49;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;2389;0.23;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.28;1.57;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.67;73;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;80;0.176;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.134;0.273;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.338;0.547;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.549;0.48;7.06
0.0063;11;0.92;100;72;17;1.52;55;10;422;0.23;1.57;73;0.176;0.273;0.547;0.47;6.91
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.62
0.0063;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.59
0.0064;7;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;6.18
0.0064;15;0.95;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.86
0.0064;15;0.82;109;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;6.48
0.0064;15;0.82;75;78;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.64
0.0064;15;0.82;75;73;14;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.95;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.96
0.0064;15;0.82;75;73;12;1.15;47;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.22;1.76;77;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;4656;0.22;1.76;77;0.107;0.29;0.457;0.49;5.62
0.0064;15;0.82;75;73;12;1.15;43;11;385;0.23;1.76;77;0.107;0.29;0.457;0.49;5.62
